time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_good_high_claim,statistics_big_chance_missed,home_manager,statistics_accurate_cross,statistics_blocked_scoring_attempt,statistics_total_offside,statistics_penalty_conceded,statistics_penalty_save,statistics_error_lead_to_a_shot,statistics_penalty_won,statistics_hit_woodwork,statistics_punches,statistics_penalty_miss,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_last_man_tackle,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_clearance_off_line,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_goals_prevented
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Pedro,9,F,FALSE,NA,6,4,1,NA,3,NA,1,NA,NA,70,17,6.8,4,NA,NA,2,2,1,1,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688,0.0112469,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Everton,11,F,TRUE,NA,11,9,1,NA,3,NA,NA,NA,NA,20,21,6.7,5,1,3,6,6,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Roger Machado,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211,0.189599,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Marinho,31,F,TRUE,NA,8,7,NA,NA,NA,NA,NA,NA,NA,20,17,6.6,4,1,NA,4,NA,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,Roger Machado,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.0148697,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Matheus França,42,F,TRUE,NA,13,12,NA,NA,5,NA,NA,NA,NA,13,25,7.1,3,NA,NA,4,5,4,1,2,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227,0.0660207,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Rodrigo Caio,3,D,TRUE,NA,9,9,1,1,NA,NA,NA,NA,NA,11,9,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Matheus Cunha,25,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Zé Welinton,39,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Guillermo Varela,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Pablo,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Victor Hugo,29,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Igor Jesus,48,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,André Luiz,38,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,25,away,Internacional,Flamengo,Estádio Beira-Rio,Brasileirão Série A,2,1,Filipe Luis,Matheus Gonçalves,40,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Machado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Santos,1,G,FALSE,NA,21,18,3,1,NA,1,NA,2,5,90,36,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Wesley França,43,D,FALSE,NA,22,18,NA,NA,5,NA,1,NA,NA,63,39,6.6,7,NA,1,8,5,3,1,5,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,Filipe Luis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Fabrício Bruno,15,D,FALSE,NA,56,49,6,5,4,4,2,NA,NA,90,72,6.7,9,NA,NA,1,NA,NA,1,1,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,David Luiz,23,D,FALSE,NA,68,63,3,2,3,1,1,NA,NA,90,76,6.6,5,NA,NA,2,1,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Ayrton Lucas,6,D,FALSE,NA,66,54,8,5,9,NA,3,NA,NA,90,89,7.3,14,1,1,6,4,2,2,2,1,1,1,3,NA,NA,1,NA,NA,1,1,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Everton,11,M,FALSE,NA,21,14,1,1,4,NA,NA,NA,NA,79,42,8.2,16,5,NA,2,5,4,1,NA,2,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,Filipe Luis,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Thiago Maia,8,M,FALSE,NA,46,38,5,1,9,NA,3,NA,NA,64,58,7.6,9,NA,1,4,2,2,1,2,NA,NA,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Gerson,20,M,FALSE,NA,31,24,3,2,10,NA,3,NA,NA,70,47,8.7,9,NA,1,4,6,5,NA,1,2,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Everton Ribeiro,7,M,FALSE,TRUE,32,29,NA,NA,4,NA,1,NA,NA,64,42,6.7,6,2,NA,2,1,1,NA,NA,1,NA,1,2,NA,1,1,NA,1,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Pedro,9,F,FALSE,NA,18,12,NA,NA,4,1,3,NA,NA,90,40,10,14,NA,NA,4,1,NA,1,NA,NA,1,NA,NA,NA,3,5,4,1,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Gabriel Barbosa,10,F,FALSE,NA,28,23,2,1,6,NA,1,NA,NA,90,40,8.7,8,NA,NA,2,4,3,NA,NA,4,NA,NA,2,NA,1,1,1,NA,1,2,NA,NA,Filipe Luis,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Léo Pereira,4,D,TRUE,NA,17,17,NA,NA,1,NA,NA,NA,NA,27,21,6.7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Marinho,31,F,TRUE,NA,6,4,1,1,1,NA,1,NA,NA,26,13,6.5,5,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Arturo Vidal,32,M,TRUE,NA,21,20,NA,NA,1,NA,NA,NA,NA,26,25,7.8,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Victor Hugo,29,M,TRUE,NA,18,18,NA,NA,1,NA,NA,NA,NA,20,25,6.9,3,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Matheus Gonçalves,40,F,TRUE,NA,13,11,1,1,1,NA,NA,NA,NA,11,18,6.5,5,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Matheus Cunha,25,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Pablo,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Rodrigo Caio,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Erick Pulgar,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Igor Jesus,48,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,André Luiz,38,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,26,home,Flamengo,Maringá FC,Estádio do Maracanã,Copa do Brasil,8,2,Jorge Luiz Fernandes Castilho,Matheus França,42,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Santos,1,G,FALSE,NA,34,30,7,4,NA,1,NA,1,3,90,44,6.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Filipe Luis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.319
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Fabrício Bruno,15,D,FALSE,NA,83,73,9,8,3,2,NA,NA,NA,90,93,7.3,13,3,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25663,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,David Luiz,23,D,FALSE,NA,80,74,12,8,2,NA,NA,NA,NA,90,85,6.5,7,NA,NA,2,NA,NA,1,2,NA,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1326,0.0311628,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Léo Pereira,4,D,FALSE,NA,95,86,4,3,8,NA,3,NA,NA,90,115,8.8,10,2,1,3,1,1,NA,1,2,2,1,2,NA,NA,2,2,1,NA,NA,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6906,0.184474,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Wesley França,43,M,FALSE,NA,35,33,NA,NA,4,NA,1,NA,NA,60,50,6.7,9,3,NA,7,3,1,1,4,3,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,Filipe Luis,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305,0.12507,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Arturo Vidal,32,M,FALSE,NA,58,52,4,3,2,1,NA,NA,NA,81,68,6.2,10,2,3,7,1,NA,NA,1,1,1,1,1,1,1,NA,NA,2,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3479,0.109979,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Thiago Maia,8,M,FALSE,NA,69,63,4,2,4,NA,1,NA,NA,81,85,6.5,11,1,1,8,1,NA,4,3,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0287678,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Ayrton Lucas,6,M,FALSE,NA,8,7,1,1,2,1,1,NA,NA,45,16,6.4,4,1,NA,3,1,NA,1,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487,NA,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Gabriel Barbosa,10,F,FALSE,TRUE,49,43,3,2,1,NA,NA,NA,NA,90,59,6.2,8,1,1,1,NA,NA,1,NA,3,1,NA,NA,NA,NA,3,NA,2,NA,NA,NA,3,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8868,0.0886051,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Everton,11,F,FALSE,NA,29,21,NA,NA,7,NA,1,NA,NA,73,58,7,21,6,NA,5,9,5,NA,NA,1,1,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,Filipe Luis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1819,0.0400406,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Pedro,9,F,FALSE,NA,12,8,NA,NA,1,NA,NA,NA,NA,90,22,6.4,8,1,2,4,NA,NA,1,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,1,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7433,0.0224528,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Everton Ribeiro,7,M,TRUE,NA,40,34,1,1,3,NA,2,NA,NA,45,56,8.7,13,3,NA,5,2,1,1,2,6,NA,NA,NA,NA,2,NA,NA,NA,1,5,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.40023,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Marinho,31,F,TRUE,NA,18,16,NA,NA,NA,NA,NA,NA,NA,30,26,6.6,4,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0678,0.0321556,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Bruno Henrique,27,F,TRUE,NA,9,5,NA,NA,3,NA,NA,NA,NA,17,15,6.8,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Victor Hugo,29,M,TRUE,NA,15,14,NA,NA,2,NA,2,NA,NA,9,18,7.3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.391747,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Matheus França,42,F,TRUE,NA,8,6,1,1,2,NA,1,NA,NA,9,15,6.4,5,2,NA,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2095,0.0264826,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Matheus Cunha,25,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2023,27,home,Flamengo,Botafogo,Estádio do Maracanã,Brasileirão Série A,2,3,Artur Jorge,Rodrigo Caio,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
