time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_total_offside,statistics_good_high_claim,home_manager,statistics_goals,statistics_punches,statistics_penalty_won,statistics_penalty_miss,statistics_big_chance_created,statistics_big_chance_missed,statistics_goal_assist,statistics_hit_woodwork,statistics_error_lead_to_a_goal,statistics_penalty_conceded,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_own_goals,statistics_error_lead_to_a_shot,statistics_clearance_off_line,statistics_penalty_shootout_save,statistics_last_man_tackle,statistics_penalty_save,statistics_expected_goals,statistics_expected_assists,statistics_goals_prevented
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Alisson,25,M,FALSE,NA,41,38,3,2,5,2,1,NA,NA,90,56,7.1,4,1,NA,NA,6,1,1,1,3,NA,NA,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.0145704,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,André Silva,17,M,FALSE,NA,23,18,2,NA,1,NA,1,NA,NA,79,35,6.5,12,1,NA,NA,2,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0537,0.0566131,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Luciano,10,M,FALSE,TRUE,24,18,2,NA,7,NA,2,NA,NA,90,35,7,11,1,NA,NA,5,1,1,NA,2,2,3,2,1,NA,NA,1,NA,1,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1736,0.0851888,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Rodrigo Nestor,11,M,FALSE,NA,15,13,1,1,4,NA,1,NA,NA,61,35,6.9,11,6,1,NA,4,4,1,NA,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1832,0.0677909,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Juan,31,F,FALSE,NA,9,7,NA,NA,3,1,1,NA,NA,61,18,7.2,6,NA,NA,2,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5407,0.0420013,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Rodriguinho,18,M,TRUE,NA,7,7,NA,NA,5,3,1,NA,NA,29,22,7.1,4,1,NA,NA,3,1,NA,NA,NA,1,NA,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454,0.027937,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Giuliano Galoppo,8,M,TRUE,NA,5,5,NA,NA,2,NA,1,NA,NA,29,12,7,1,NA,NA,1,3,NA,NA,3,1,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0677,0.0161064,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Erick,33,F,TRUE,NA,11,9,2,1,4,NA,NA,NA,NA,29,25,6.9,9,3,1,NA,4,5,3,NA,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0612771,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Ferreira,47,F,TRUE,NA,5,5,NA,NA,1,NA,1,NA,NA,11,7,6.6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Welington,6,D,TRUE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Jandrei,93,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Sabino,35,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Nahuel Ferraresi,32,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Moreira,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Diego Costa,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,Luiz Gustavo,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,25,home,São Paulo,Fluminense,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,1,Mano Menezes,William Gomes,39,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Rafael,23,G,FALSE,NA,17,17,5,5,NA,1,NA,NA,2,90,24,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2835
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Igor Vinícius,2,D,FALSE,NA,51,48,2,NA,4,3,1,NA,NA,85,72,7,6,3,2,NA,5,1,1,1,1,2,NA,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0612378,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Robert Arboleda,5,D,FALSE,NA,63,54,5,NA,2,2,1,NA,NA,90,75,7.2,10,1,NA,5,5,NA,NA,3,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00919883,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Alan Franco,28,D,FALSE,NA,83,78,5,1,NA,2,NA,NA,NA,90,90,7.2,6,NA,NA,2,4,1,NA,NA,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171842,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Welington,6,D,FALSE,NA,51,45,3,2,4,3,3,NA,NA,90,75,7.8,12,10,5,3,6,NA,NA,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262249,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Giuliano Galoppo,8,M,FALSE,NA,31,23,1,NA,3,NA,1,NA,NA,62,43,7,11,1,NA,1,3,1,NA,2,NA,NA,2,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2429,0.0191268,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Alisson,25,M,FALSE,NA,71,66,1,1,5,1,1,NA,NA,90,87,7.1,7,NA,NA,1,7,1,1,1,3,1,NA,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394718,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Michel Araújo,15,M,FALSE,NA,32,24,3,1,8,NA,2,NA,NA,73,50,7.5,13,4,1,2,3,5,4,NA,NA,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343,0.234891,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Luciano,10,M,FALSE,TRUE,25,25,2,2,1,1,NA,NA,NA,90,36,6.6,6,NA,NA,NA,5,1,NA,NA,2,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349303,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Ferreira,47,M,FALSE,NA,22,18,1,1,5,NA,1,NA,NA,73,49,6.4,19,4,NA,NA,10,9,2,NA,NA,1,NA,1,2,2,NA,2,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1023,0.0370199,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,André Silva,17,F,FALSE,NA,7,7,NA,NA,2,NA,NA,NA,NA,62,15,6.8,4,NA,NA,2,6,1,NA,NA,1,NA,1,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2137,0.00815059,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Lucas Moura,7,F,TRUE,NA,14,10,NA,NA,4,1,2,NA,NA,28,30,6.9,8,2,2,NA,2,2,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1544,0.280275,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Juan,31,F,TRUE,NA,5,3,NA,NA,1,NA,1,NA,NA,28,9,6.8,3,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4029,0.0641647,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Luiz Gustavo,16,M,TRUE,NA,26,26,NA,NA,1,1,NA,NA,NA,17,32,6.5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0741,0.0164907,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Erick,33,F,TRUE,NA,14,8,1,1,5,NA,2,NA,NA,17,20,7.1,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327,0.00539686,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Moreira,30,D,TRUE,NA,6,6,NA,NA,NA,NA,NA,NA,NA,11,14,6.5,3,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00963748,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Young,50,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Jandrei,93,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Patryck,36,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Nahuel Ferraresi,32,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Diego Costa,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,Rodriguinho,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,26,home,São Paulo,Barcelona SC,Estádio Cícero Pompeu de Toledo,"Copa Libertadores, Group B",0,0,Ariel Holan,William Gomes,39,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Jandrei,93,G,FALSE,NA,13,11,4,2,NA,1,NA,NA,NA,90,16,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,Luis Zubeldia,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Moreira,30,D,FALSE,NA,80,75,4,4,4,1,NA,NA,NA,90,104,8.1,11,6,1,1,2,1,1,NA,1,3,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Diego Costa,4,D,FALSE,NA,86,80,6,4,2,2,NA,NA,NA,90,90,7.2,6,NA,NA,1,2,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Nahuel Ferraresi,32,D,FALSE,NA,84,75,6,4,5,NA,NA,NA,NA,90,98,8,10,1,1,2,4,NA,NA,1,1,2,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Patryck,36,D,FALSE,NA,39,35,5,5,4,NA,NA,NA,NA,90,56,7.7,9,4,1,1,4,1,1,2,3,1,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Giuliano Galoppo,8,M,FALSE,NA,41,37,1,1,9,NA,2,NA,NA,75,60,7.9,7,2,NA,2,3,NA,NA,2,NA,NA,4,NA,3,NA,NA,1,3,1,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Luiz Gustavo,16,M,FALSE,NA,63,61,4,4,NA,NA,NA,NA,NA,90,67,6.9,4,NA,NA,2,8,NA,NA,NA,4,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Erick,33,M,FALSE,NA,42,32,6,4,6,NA,3,NA,NA,75,68,9.1,21,9,2,NA,1,NA,NA,2,1,4,NA,NA,3,1,NA,NA,1,2,NA,NA,NA,NA,Luis Zubeldia,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Lucas Moura,7,M,FALSE,TRUE,30,27,1,1,3,NA,1,NA,NA,66,46,7.8,7,4,2,3,6,4,2,NA,1,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,Luis Zubeldia,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Rodrigo Nestor,11,M,FALSE,NA,30,24,2,1,5,NA,3,NA,NA,65,49,7.7,12,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,André Silva,17,F,FALSE,NA,13,10,NA,NA,2,NA,1,NA,NA,65,24,6.5,6,1,NA,NA,3,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,3,NA,NA,1,NA,Luis Zubeldia,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2024,27,home,São Paulo,Águia de Marabá,Estádio Cícero Pompeu de Toledo,Copa do Brasil,2,0,Glauber Ramos,Rodriguinho,18,M,TRUE,NA,11,11,2,2,1,NA,NA,NA,NA,25,17,7.2,2,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
